0	0.9005549550056458
1	0.9205363988876343
2	0.5641325116157532
3	0.6006171107292175
4	0.5815001130104065
5	0.9181789755821228
6	0.8912529349327087
7	0.685183584690094
8	0.6514624357223511
9	0.898057222366333
10	0.9270128607749939
11	0.7882940769195557
12	0.8966240882873535
13	0.9261226654052734
14	0.8958814144134521
15	0.9076347351074219
16	0.49732932448387146
17	0.785696268081665
18	0.625357985496521
19	0.5243893265724182
20	0.7733611464500427
21	0.8904088735580444
22	0.800256609916687
23	0.6636806130409241
24	0.6596952080726624
25	0.865621030330658
26	0.8234026432037354
27	0.8154813051223755
28	0.7917702794075012
29	0.8387883305549622
30	0.8942449688911438
31	0.9059043526649475
32	0.8848662376403809
33	0.708980917930603
34	0.849692165851593
35	0.8701348304748535
36	0.9059083461761475
37	0.8748648166656494
38	0.9196820855140686
39	0.7412821650505066
40	0.8906621336936951
41	0.7882738709449768
42	0.8914692401885986
43	0.7569980025291443
44	0.8450494408607483
45	0.9070219397544861
46	0.8718858361244202
47	0.5964762568473816
48	0.7622120976448059
49	0.8552011251449585
50	0.8678543567657471
51	0.650485634803772
52	0.8846415281295776
53	0.7586104869842529
54	0.9024980068206787
55	0.6708210110664368
56	0.7958520650863647
57	0.8078150749206543
58	0.6841764450073242
59	0.8306376338005066
60	0.716212272644043
61	0.7297518253326416
62	0.8863338232040405
63	0.9281455278396606
64	0.8596243262290955
65	0.6199507117271423
66	0.8277240991592407
67	0.6986238360404968
68	0.7808940410614014
69	0.784702718257904
70	0.7596957683563232
71	0.818733811378479
72	0.5389436483383179
73	0.48708662390708923
74	0.5244601964950562
75	0.5143011212348938
76	0.4955841898918152
77	0.7635853290557861
78	0.5689091682434082
79	0.7495093941688538
80	0.5458613634109497
81	0.5528154373168945
82	0.501227617263794
83	0.5536963939666748
84	0.4959140419960022
85	0.5069679617881775
86	0.7935429811477661
87	0.742225706577301
88	0.8389627933502197
89	0.5476133227348328
90	0.5077144503593445
91	0.5952357053756714
92	0.6795939207077026
93	0.4897153079509735
94	0.7687836289405823
95	0.5411376953125
96	0.8097713589668274
97	0.8041647672653198
98	0.8208520412445068
99	0.8599423766136169
100	0.8527423143386841
101	0.836417019367218
102	0.8469232320785522
103	0.8388549089431763
104	0.8597069978713989
105	0.8609403967857361
106	0.8796201348304749
107	0.6105547547340393
108	0.87662672996521
109	0.8991747498512268
110	0.8394888043403625
111	0.9075707197189331
112	0.8401555418968201
113	0.6672179698944092
114	0.5587944388389587
115	0.9006282091140747
116	0.8528457880020142
117	0.8458662629127502
118	0.780995786190033
119	0.8234518766403198
120	0.8271399140357971
121	0.7804297208786011
122	0.7368379235267639
123	0.7429311275482178
124	0.7110100984573364
125	0.825447142124176
126	0.860335111618042
127	0.8260034918785095
128	0.8421837091445923
129	0.7832194566726685
130	0.8794983625411987
131	0.841630756855011
132	0.86952143907547
133	0.6992595791816711
134	0.621388852596283
135	0.8336904048919678
136	0.7424464821815491
137	0.6003881096839905
138	0.5997002124786377
139	0.8355391025543213
140	0.6849818229675293
141	0.9234248995780945
142	0.9253087043762207
143	0.77663254737854
144	0.8746585845947266
145	0.5349767208099365
146	0.7070468664169312
